user_id,X_train_rows,X_test_rows,train_accuracy,test_accuracy
-hwN2juKYn-KTxa2WBYLnw,120,30,0.633333333333,0.3
wY05e7eTtMLvkg0bcZ6zwA,139,35,0.604316546763,0.285714285714
7ewE_dDxjXNppOj0EhhMIQ,156,40,0.641025641026,0.4
f7Hv9J9GTTXd3XsfRgt3Pw,129,33,0.651162790698,0.333333333333
GhFrTrE3xGzb4jO5ReSloQ,93,24,0.591397849462,0.291666666667
DSWiwtUyWK1YwY8NBKDhGg,124,32,0.701612903226,0.53125
kffxYQVQsEpF1DVlQlcGCg,153,39,0.640522875817,0.487179487179
UPtysDF6cUDUxq2KY-6Dcg,128,33,0.53125,0.484848484848
pEVf8GRshP9HUkSpizc9LA,646,162,0.681114551084,0.66049382716
ZmIgP4U4Ht9CYmNX0_zP6w,109,28,0.706422018349,0.392857142857
1pL-KrRvHcypkMVLd0MNtQ,165,42,0.648484848485,0.261904761905
MZBF4LqZrT5yefELVbUhfg,105,27,0.580952380952,0.62962962963
_X-U6kqTsjBZnaMWmOKusA,84,21,0.630952380952,0.238095238095
DnwHp_A92KvllfaUIdFraw,90,23,0.755555555556,0.695652173913
XIdwbElNKuJKJHrKfxIt2Q,111,28,0.657657657658,0.571428571429
--65q1FpAL_UQtVZ2PTGew,112,29,0.633928571429,0.551724137931
47Axeg0deIegNhwatMhC9A,88,23,0.647727272727,0.478260869565
gUr8qs00wFAk851yHMlgRQ,160,41,0.64375,0.463414634146
PZOSzR6fS3utCB9UlLXs-Q,90,23,0.666666666667,0.304347826087
-xPKyCJiK9q1OFZ7GCZwBw,128,33,0.7421875,0.606060606061
C8ZTiwa7qWoPSMIivTeSfw,152,39,0.671052631579,0.435897435897
2hXL2ExBsgjJNpm6BJy0lg,108,28,0.611111111111,0.464285714286
yj4lNvmxAt42NvBCxB3WTw,179,45,0.569832402235,0.488888888889
kyDg10Hoxz9LdLniTNTIGA,112,28,0.607142857143,0.428571428571
oNXlUpLvc4_AbsbbQ8HYVw,94,24,0.712765957447,0.666666666667
WZwfmfP5X1gDDeL-M9vzZA,230,58,0.565217391304,0.362068965517
BsgXTs_hz4AwgbK0wSIIxw,99,25,0.676767676768,0.6
0zVI2BY9q4ry5u5JhIlZyA,251,63,0.625498007968,0.634920634921
d95On_QNeQPr01pRNzHa5w,88,22,0.511363636364,0.272727272727
tlSSQwfHYJany7wPoTH46A,96,25,0.5625,0.16
SHcX9hp5RG3-OqsbvissIQ,132,33,0.590909090909,0.30303030303
gRKiX_9JUqi4Jy8KjtsehA,116,30,0.594827586207,0.6
UoBfwbXaixelZBghbJ2cSg,85,22,0.505882352941,0.363636363636
yf12P_T0AKLNzFt12zj16g,135,34,0.622222222222,0.352941176471
eD9VAnbyW3a1Vg3bfLoX9w,162,41,0.58024691358,0.463414634146
Twz957LGX71_U-qWXmZF7w,80,21,0.6375,0.571428571429
wuCszpVPMIMyOCualnZtaw,276,70,0.626811594203,0.385714285714
iTmWHtltCtk0Gm55AOxrUA,139,35,0.712230215827,0.542857142857
ZPnjxhKUsBDhXEOBKY_n2g,144,36,0.5625,0.361111111111
9odAkdENOQkdciZoAIYX-A,115,29,0.469565217391,0.344827586207
CD2126M9pqK80sAPY0Wu_w,96,25,0.614583333333,0.8
NwwyfANxYkjK6q54qhGV_g,201,51,0.542288557214,0.333333333333
X9Dx3TteosAgpxil5wAhRw,87,22,0.666666666667,0.590909090909
bGM2cp6eeTgJLEE8r6iEMg,101,26,0.643564356436,0.230769230769
MWNSECOpcxO0UrZPqT8p5Q,92,24,0.684782608696,0.583333333333
0Q2QhRuyD_oGodCj__wcvQ,266,67,0.665413533835,0.582089552239
5hBsVMJOc8sXMPt8S3NjmA,99,25,0.585858585859,0.28
Hg4GF6sHT_9tuHIvrfpkpw,112,28,0.732142857143,0.571428571429
7bdCfESkLLta4vwxO5tyHw,132,33,0.530303030303,0.242424242424
palND-kF1qpMLhkcgAnSxA,85,22,0.623529411765,0.227272727273
PuW93FmHmLaU1hrWOXrvjQ,240,60,0.641666666667,0.4
RSExP0-Boucr4QyIEzZi0A,156,40,0.615384615385,0.4
X36p3mD4oqBE53sASc_Ykw,152,38,0.625,0.368421052632
oy6fdscGSXY2gzRqF9pZxg,85,22,0.588235294118,0.454545454545
MSuyK2p8G9hEqyWf5IgnYQ,95,24,0.736842105263,0.458333333333
7DxQDfrnoQI9nGALyi-LyQ,212,54,0.674528301887,0.407407407407
ipbvpgecCA0lPLecBNxUQw,108,28,0.601851851852,0.428571428571
EP3cGJvYiuOwumerwADplg,186,47,0.650537634409,0.510638297872
ZTk05PSFDo8csT0YKmwYnQ,124,32,0.516129032258,0.3125
sbvSyNtI7Sgp7k4qzf2reg,92,24,0.586956521739,0.25
icf8Tr75xv-QOnI7wZX9Xw,81,21,0.679012345679,0.333333333333
_GVAV2LjUWEs9fGjslex_A,108,27,0.592592592593,0.444444444444
6f9xCzChuA5eBoxoR6EmAQ,82,21,0.536585365854,0.380952380952
mym5tXZoZCbuPCYQzI5Ysg,87,22,0.666666666667,0.5
Pv7DGHzZ-uqIUdOsqPpsVg,170,43,0.594117647059,0.46511627907
mEgD2AGWGKD_gs-Jf3Ypew,94,24,0.553191489362,0.416666666667
-a7d79eTKvmkpHZT7ePYDQ,92,23,0.652173913043,0.434782608696
UCQNrwN4_hHHTWYa8cqe_Q,252,64,0.59126984127,0.40625
7SFMDiSW1tE-OKUGsUw9BA,86,22,0.558139534884,0.227272727273
lpZtfD-vCqUER1yGKEvUPw,262,66,0.62213740458,0.530303030303
hFtlFksrcLaWHGPNa6SmeA,141,36,0.539007092199,0.166666666667
xQpO4Jfi-Np3HLmJrQAe0Q,237,60,0.73417721519,0.7
f9LuLzqLMNJJoV3zmu6dBA,94,24,0.63829787234,0.416666666667
fm5-O3_otnzaAFHYH4pYRw,81,21,0.691358024691,0.428571428571
gdD47sbuixj69H9zEGsWOg,120,30,0.708333333333,0.666666666667
mlBC3pN9GXlUUfQi1qBBZA,112,28,0.508928571429,0.428571428571
3ONPPazUH-Q3XblYJIaA1A,118,30,0.627118644068,0.366666666667
iwUN95LIaEr75TZE_JC6bg,188,47,0.558510638298,0.489361702128
whKpnugMnWTz3UjlrN71yg,134,34,0.544776119403,0.411764705882
WzaaorVCmUTQvu4mScunNg,205,52,0.663414634146,0.576923076923
0mT_KB9dj3M_uOpRikzG3A,82,21,0.524390243902,0.380952380952
qfKtIq30I6wzbokZ4IZ7VQ,80,21,0.55,0.47619047619
Qd0h8ZdMCXDyxmgcU8MKPA,101,26,0.742574257426,0.346153846154
1diI7PX0AxbbtiUB7nPbuQ,88,22,0.625,0.363636363636
e4TQFVfepzHf--hnBsjntg,119,30,0.546218487395,0.233333333333
PgINUOMQqSpro4CF5xsziA,83,21,0.626506024096,0.428571428571
T9YQap5vl8r-tuMlIpEqQw,95,24,0.642105263158,0.458333333333
EJLXnp1ehDzu8togKhSZGA,98,25,0.581632653061,0.52
n_lAaNGeWgspbbCJc0DqRg,110,28,0.509090909091,0.357142857143
myLlIKARGcfV9rU2IwOeqw,97,25,0.618556701031,0.44
2suqpk9YXbV5HhOYY93QRA,96,25,0.6875,0.52
l53FUDHRHLg7BQ89KgAtxQ,163,41,0.662576687117,0.414634146341
hs8t_DMnNNpf_wXtFE2xpw,101,26,0.584158415842,0.730769230769
U2Ez3lMr3CHuNl8NFww4QA,129,33,0.759689922481,0.636363636364
0lXjMakFtAX_iVbKYOCsfQ,96,24,0.65625,0.625
6l_ATA06SBvvPDMvMiKQgw,129,33,0.596899224806,0.454545454545
_lmmIZeJTv8roWn8qU3oIQ,82,21,0.780487804878,0.47619047619
7SZnvBelL0nMxELFE-At1A,89,23,0.752808988764,0.652173913043
TfLjkiUNHWksThxZOHrcqw,90,23,0.677777777778,0.260869565217
cxTh9xxqbs-m8Paq6jAumg,180,45,0.533333333333,0.311111111111
yRubqnQy4ExPYTel7KsNog,132,33,0.636363636364,0.333333333333
iRRwoWWkZ2o3FaI7i6tcwQ,121,31,0.694214876033,0.387096774194
unZW1W10KirxTiGPCioizA,124,31,0.556451612903,0.548387096774
UHPHGCYBMLIvKr7d-8Opww,100,26,0.62,0.153846153846
fczQCSmaWF78toLEmb0Zsw,438,110,0.646118721461,0.609090909091
YAjMnT_aU3pNDgYO-rUUFg,97,25,0.639175257732,0.64
0bNXP9quoJEgyVZu9ipGgQ,401,101,0.596009975062,0.445544554455
BpZ-Apl_2ZodZLgJ7Xupsg,100,25,0.57,0.24
8dbRf1UsWp2ktXHZ6Zv06w,290,73,0.758620689655,0.739726027397
oOayyTrVO-PbVeXXsh_JEQ,248,63,0.625,0.666666666667
OyzjdoEb6xJcFNNjnpQVxw,96,24,0.604166666667,0.291666666667
MA713-m2wv51bww8LN2fSA,95,24,0.578947368421,0.583333333333
9yAlDI62cUJtYQXtnVqkoQ,89,23,0.674157303371,0.217391304348
f3r3W8YPUcgRB41J8JE5EA,82,21,0.560975609756,0.333333333333
RxfFQxUtSIGYwTKU_rvAeg,105,27,0.580952380952,0.703703703704
K2Bc66aRnvqIHvzykWDxjg,113,29,0.601769911504,0.551724137931
sEWeeq41k4ohBz4jS_iGRw,105,27,0.647619047619,0.407407407407
4CgusCZkipvUhvBZrRD46w,159,40,0.459119496855,0.175
FYsAZu6zAD0aCGqg4T7eJw,80,21,0.575,0.428571428571
Osxzw4UoVahfJXzsSNi5xA,100,25,0.7,0.6
ci67CmnSsnvjiC3xlG_N0A,100,25,0.57,0.36
TCEqENMcnIjsBCjlI_Stzg,86,22,0.686046511628,0.636363636364
Ps1Db9zOatoF_76FZNO5CQ,328,82,0.713414634146,0.646341463415
Y_nk4KhoHlkd1WRKCfIhuA,104,26,0.663461538462,0.346153846154
I9gB9ue3e0ec2pXW0DwYww,88,23,0.784090909091,0.652173913043
AdFpuH7MSin8cKmpT3IbCA,126,32,0.674603174603,0.5
uBUGZtTxmaG-8YpUWpU5_Q,83,21,0.722891566265,0.666666666667
HkOZSO6pN7u5NG7yjEyvww,89,23,0.651685393258,0.608695652174
0auxKhvcY_-4Uul5eiUWwA,160,40,0.7,0.475
rjlb-7-JcmM6fR64ZpyTug,138,35,0.652173913043,0.314285714286
c5MDwut8ojfoeAkD__UpSA,85,22,0.694117647059,0.5
H1tN4ITtiMj3UH83OSviiw,95,24,0.705263157895,0.583333333333
G72bs75BqgW9NAVv00ADTw,113,29,0.619469026549,0.655172413793
jopndPrv-H5KW2CfScnw9A,121,31,0.528925619835,0.354838709677
V6rhoTCw7S6H8eHwv2M6Vg,100,25,0.71,0.48
_d7JPhUHOhEYXwBVvifpHQ,85,22,0.682352941176,0.636363636364
gqkKPS92L_qG03gHaEtIsQ,161,41,0.652173913043,0.536585365854
w1LjSa5wMexRIQ-82LKWmQ,80,21,0.4875,0.380952380952
zfysCL-0uQNCWdGvzZ6QWA,86,22,0.639534883721,0.363636363636
gNCf30Aow5gAW7iSBcV7GA,124,31,0.604838709677,0.41935483871
588oY8EejEFCr-ym_2TR0Q,106,27,0.754716981132,0.444444444444
38JK-SfO9NkAGs1RwlH2Gw,319,80,0.623824451411,0.3875
oMnzDh86ilR6i_d2cQxHcQ,159,40,0.59748427673,0.325
DHHYdV-ug1COaYJlVLc99Q,205,52,0.624390243902,0.442307692308
DghMl81bONCh5ELnrgn4Fw,89,23,0.584269662921,0.478260869565
eYQRLJ5I9JaCWUbrJUAtzw,91,23,0.659340659341,0.260869565217
lZq-CaPk58whjRxjnLIPQg,83,21,0.722891566265,0.333333333333
YPwFl3RCRwr-kyN-890STA,118,30,0.618644067797,0.4
5JqLiB__wOB5vf6tHx-FLg,80,21,0.7125,0.714285714286
9qCPmT6ovJjxL4tJB4ANCg,95,24,0.589473684211,0.375
IYJg3a-NTaymcYPOfRrcsg,114,29,0.657894736842,0.620689655172
7x3-B0yaO_hqXm42VKStzw,164,41,0.628048780488,0.512195121951
4ozupHULqGyO42s3zNUzOQ,375,94,0.698666666667,0.585106382979
hru2IDwSyN61sgWPtJw_hA,135,34,0.62962962963,0.294117647059
h6ANB0LnT4vAELRSj_uAOg,128,32,0.5859375,0.5
E0ztmyXb3pcVABNqBmURVQ,125,32,0.648,0.46875
6qL7A04QNfLAj5Tkig34YQ,103,26,0.611650485437,0.269230769231
ghxfRXPGpvQtFZGYoSGbcw,87,22,0.597701149425,0.318181818182
usQTOj7LQ9v0Fl98gRa3Iw,208,53,0.677884615385,0.566037735849
wezUxbvvLdnhT7v7D339fw,84,21,0.559523809524,0.52380952381
BjxA4zrE0Jy1jh5SQLkLlA,97,25,0.628865979381,0.28
45V7-1r79DEG0HbuaKYIlg,140,35,0.564285714286,0.571428571429
DcgO7qiYKS2VuAJj2dQpcg,121,31,0.603305785124,0.58064516129
FDG85sQMtHuI2a0ix9ZBcw,112,28,0.598214285714,0.571428571429
ou-yGrDISZPfe9gDqXMIXw,145,37,0.662068965517,0.486486486486
pprq_7lgBT-WDFGPQe1a_w,152,38,0.684210526316,0.552631578947
OI-VGo5ij4TMHVw8xWrKNA,252,64,0.539682539683,0.53125
YhehU4DO_i7-C0ZAAs4wTg,178,45,0.567415730337,0.422222222222
ZWdsr06AvPgDzahZQ7hd2g,94,24,0.574468085106,0.375
TvtARzzT8bvPKLiLEeMIHw,100,25,0.62,0.48
RpAX7fYyObx3qedceKPbUA,96,24,0.447916666667,0.5
ScullHVHSQsJfVGAyCC0UA,83,21,0.674698795181,0.714285714286
Q6FaSZpCtVv7PXECwDL1bg,81,21,0.679012345679,0.666666666667
SIfJLNMv7vBwo-fSipxNgg,230,58,0.552173913043,0.431034482759
T7Unxf15tCDI3gXnzNOXHA,108,28,0.62962962963,0.535714285714
4E_nPWw89FLFHdNsEgMH-g,232,59,0.577586206897,0.542372881356
AKvEiRlf-6vJnM0uZ1nq3A,91,23,0.637362637363,0.565217391304
KSS6v5fcZNoelu4eEZCFcw,119,30,0.655462184874,0.433333333333
Kqvfep2mxS10S50FbVDi4Q,348,87,0.646551724138,0.574712643678
sHeD1MXfvJsLSOd9vwQyBQ,125,32,0.6,0.46875
mUNMXyz5b0CBBrDvXnkoRg,137,35,0.627737226277,0.428571428571
6DuBPBgCN6YMowFwrp_P5g,124,31,0.548387096774,0.354838709677
XB0lUDew3KbwKk6LKdmuLA,82,21,0.658536585366,0.380952380952
P2kVk4cIWyK4e4h14RhK-Q,271,68,0.594095940959,0.455882352941
yMEO4fsNxLpuFsZI3vGjPQ,126,32,0.603174603175,0.40625
2AbBZM7n9EMwa0nK1yl0CA,108,27,0.712962962963,0.481481481481
8j3sObCxxUA7iHzhxXj_KQ,100,25,0.68,0.48
K9dSPbFhxbLPNZBTp7uOMg,84,22,0.654761904762,0.590909090909
Ikf6HMvFlXMEJLW4HH-tFw,95,24,0.631578947368,0.416666666667
DInIFTmJWQR-SYL7EcPdbA,127,32,0.645669291339,0.46875
nVXGSCdCoLkt0nUQ2gJDAw,84,22,0.72619047619,0.363636363636
ChgmBht69bnqSdDxpWMAqQ,172,44,0.645348837209,0.431818181818
_xf2ECTRftPV4bzK4mGYEg,88,23,0.670454545455,0.260869565217
ZUUeGcB1GCmZZYimuXrwCQ,96,24,0.635416666667,0.25
2MfOxr17iC_jRqERBUQNAg,98,25,0.612244897959,0.4
DumgEI1hiLXyb7T_joYl3w,100,25,0.68,0.48
KzNEZ3o0MBvq3fjjbB-Ntg,121,31,0.719008264463,0.548387096774
pIm17SVRo8IdhGoBD4qbnA,128,32,0.5859375,0.5625
XqMkm-DD9VsdcKx2YVGhSA,380,96,0.484210526316,0.302083333333
AMaiA4EVbEQ4tm1FsYPdbg,132,33,0.477272727273,0.333333333333
4UUIpbOTPmu43wuC2aSGkg,99,25,0.585858585859,0.4
66oDhsKSB_eSrhCKiERDow,148,38,0.554054054054,0.210526315789
WnsPLkIKlGvp4h7OdTEskg,81,21,0.641975308642,0.47619047619
NjOYSgr2LNMoSPi4e140Ig,199,50,0.537688442211,0.36
GcmpksGLFp41jqTB3VthEA,83,21,0.530120481928,0.619047619048
JgDkCER12uiv4lbpmkZ9VA,241,61,0.485477178423,0.229508196721
9ebaAGLVIgGKpDLFwmvaiQ,114,29,0.464912280702,0.344827586207
ROr4DQ-gxlfUKmiDC-qSEQ,128,32,0.6875,0.6875
Fju_dLKhwg6pV4ejPRzQig,158,40,0.708860759494,0.575
ER53FoKMKsPD7D20cH37Pg,108,28,0.62962962963,0.5
E5QyEU6FCQwnTys0S73zNw,96,25,0.59375,0.44
UD7Y1CqfY6mDmRwIuCf6nA,164,42,0.579268292683,0.380952380952
xdWsnbaTEfBMVHttqZDHxg,94,24,0.648936170213,0.5
lhMo-dGq0V2iKqBIiwUJSg,92,23,0.673913043478,0.434782608696
Hi7VohxSS5OBt98w4j8t4A,124,31,0.693548387097,0.451612903226
KLekdmo4FdNnP0huUhzZNw,101,26,0.544554455446,0.153846153846
QWUSAHFMf3JD23xWh0StoA,87,22,0.620689655172,0.363636363636
CWw5C2I7Vz_YYI43WId4wg,165,42,0.690909090909,0.452380952381
3gIfcQq5KxAegwCPXc83cQ,708,177,0.614406779661,0.514124293785
XWvowG_OOBd2g3EjNGUtOQ,90,23,0.7,0.434782608696
_PzSNcfrCjeBxSLXRoMmgQ,456,115,0.508771929825,0.391304347826
IhcTLLWKS6ZiNyIX9oQQPQ,83,21,0.66265060241,0.52380952381
6ts41fCsDKHbFZaKOMNmVQ,131,33,0.564885496183,0.333333333333
8uOmnlKFYIPkNCn1v8-DVg,90,23,0.622222222222,0.434782608696
hcnHQ3NSgtASSAJHrD4ZxQ,151,38,0.602649006623,0.473684210526
9FDMUyJStI86B07bKQleow,196,49,0.617346938776,0.469387755102
NkWH_i-Ubu6LE317wG6yfQ,126,32,0.714285714286,0.53125
lRfdcptGBxolpkBPlZ358A,99,25,0.646464646465,0.28
ar26BXwg2Eo4Ib9_CvOVNw,168,42,0.535714285714,0.380952380952
z_C4kTmHbPw90PpagbTJ-g,82,21,0.670731707317,0.52380952381
Q2jWOzEmkl6Zys2R1fFZWg,110,28,0.763636363636,0.535714285714
VKQkwyGzN-GYVMB6kAhPMQ,85,22,0.694117647059,0.454545454545
Iycf9KNRhxvR187Qu2zZHg,175,44,0.582857142857,0.477272727273
ndTSxAa_Guy7Oz_tg3VmQA,89,23,0.640449438202,0.434782608696
8-mw_aotUGmP0k0s6QKwOA,108,27,0.555555555556,0.296296296296
HAWHM5VNld0Nu1BjXm8UuQ,85,22,0.658823529412,0.0909090909091
GyFmGA5UQZ4pXdx1lUH86g,80,21,0.5875,0.52380952381
M6oU3OBf_E6gqlfkLGlStQ,276,69,0.528985507246,0.492753623188
fev0iI-XDrteD4SYRKjiUw,152,39,0.625,0.282051282051
N-D-d1Z4UybdlkK1HxlNPA,118,30,0.474576271186,0.533333333333
_Lz4b5QL0K8ndeyz2vxslA,85,22,0.658823529412,0.454545454545
i0A-c2yoHySmFhRV2sDR1g,100,25,0.77,0.6
wttePGxhTumTTUinL5tlTg,92,24,0.576086956522,0.5
hn_DclKLzdxABRGGAuqKgg,142,36,0.598591549296,0.361111111111
A5v672a60tAPAwYjYNngKw,105,27,0.580952380952,0.296296296296
J_q8jN623uew8ZzMChXBCA,195,49,0.666666666667,0.448979591837
TdjT7TgOWhBxhd_lgGygCA,96,25,0.708333333333,0.4
pAZYqb6OuPjlHF7AeGy6uQ,132,34,0.742424242424,0.558823529412
haQaMRoN74xRLDoc0gq0Jg,86,22,0.56976744186,0.409090909091
Rg4gzsz3w00vRlIOXcGUIA,107,27,0.570093457944,0.185185185185
ajiXxzXo1LjdbNgfVllX7A,94,24,0.553191489362,0.208333333333
tdNV2Wb0LrFpm1Yfov_Klw,145,37,0.668965517241,0.567567567568
81hpuEdYu2C4hp6oL7EPZw,88,22,0.579545454545,0.272727272727
ITwewV_k1EcFgxfWNlssqQ,92,24,0.717391304348,0.333333333333
-kIvLyWpY17aRa0vPp-RmA,125,32,0.656,0.46875
Bmzq_nkjYqp8aWn12RJdhA,196,50,0.571428571429,0.52
weYT-xJwz8o7mLNWIhD6HA,114,29,0.543859649123,0.379310344828
f5CqKZlqK9Sox9z9wuooCQ,95,24,0.652631578947,0.458333333333
qa05pUVNapADHZXpHMPMeA,100,26,0.65,0.423076923077
3Ak0T_UToT5ViQGCppiQHw,124,32,0.588709677419,0.5
J0SEk_wHYZkqJLRlVcvRnQ,111,28,0.63963963964,0.357142857143
LkmcnJNBfnvaZk6MoE_k5w,140,35,0.671428571429,0.514285714286
OTQ68fm6EtcPD2n0g6Y2mQ,202,51,0.589108910891,0.43137254902
blTyV99vbzi4P7_ag_QLNQ,116,29,0.551724137931,0.310344827586
ODhV53XhesCBLJVfGsJGNA,248,62,0.629032258065,0.516129032258
Vlon2bJdT43_1oHSrQsHTQ,150,38,0.646666666667,0.473684210526
Ki71iAFTxsPPQfX430c99Q,168,42,0.672619047619,0.571428571429
YCW92r_ubnb2KpY23VSxIA,189,48,0.62962962963,0.3125
y05bv65OCTcZgB0GhO8_sA,283,71,0.575971731449,0.591549295775
YPk47NcyWSkk-541OxyzMQ,82,21,0.573170731707,0.47619047619
sALB8-F04S9VcZMF_GkGUA,184,46,0.576086956522,0.413043478261
82LUelkkyEF3a7fvjzHFRw,108,27,0.685185185185,0.333333333333
1sOaxYqoyIqkfNn7yU3FPw,88,22,0.693181818182,0.318181818182
Bf_3lZAWvB3rclxGRuXpbA,139,35,0.625899280576,0.514285714286
TckShYnQa0eD3WQxdoE3GQ,81,21,0.765432098765,0.52380952381
kSVYpNWA19wUplbdi0U0Uw,233,59,0.596566523605,0.389830508475
O40WWtg7RvUhY8GubqNkbA,124,31,0.637096774194,0.258064516129
fAiVqZv7P_oc5CzGMX_G9w,103,26,0.582524271845,0.538461538462
7cR92zkDv4W3kqzii6axvg,121,31,0.586776859504,0.516129032258
wy8Yd_vCWDjiz9rMo4HfqA,124,31,0.564516129032,0.41935483871
P_LzcrlVXFdgBq_24UnlUw,102,26,0.588235294118,0.346153846154
kSV2NJ2jsj5qssaF6ANqew,85,22,0.694117647059,0.318181818182
xj6NkHKs40GSnhRrWOuzUQ,132,34,0.621212121212,0.470588235294
0qIsBt4EzBDCKrIviV55Ew,96,24,0.708333333333,0.583333333333
tVJRhIdiCGzMamSf6Tdm4g,81,21,0.617283950617,0.238095238095
vhxFLqRok6r-D_aQz0s-JQ,209,53,0.602870813397,0.547169811321
8R1ZA7_94b_vNMJsVRyBsQ,95,24,0.642105263158,0.25
6GiCNlObz5jWy9PPSAXP7A,138,35,0.586956521739,0.514285714286
LEL1_6acicC5d-HFZ02ZLQ,198,50,0.464646464646,0.26
XjfKBr96h6GgrfkR_q6gIA,219,55,0.639269406393,0.636363636364
T7J9ae0wTskrI_Bgwp-4cA,354,89,0.477401129944,0.280898876404
K0euQLFAcKhQPZ6JxGAryg,94,24,0.531914893617,0.291666666667
Ot6PMbyWmzYMYS8miApFAA,123,31,0.609756097561,0.41935483871
y5_vrqIylhXMrejM_-x_vA,148,38,0.567567567568,0.368421052632
e-t-I6jDb-_HJiaacQFywQ,105,27,0.638095238095,0.444444444444
XUuugPgaTWn3_zreYjK2Dg,133,34,0.676691729323,0.588235294118
BV8c4QZEzvPWA00ZqJp-jQ,89,23,0.662921348315,0.652173913043
OpN1MhESDpc4_mPpx2Pd9Q,140,35,0.6,0.571428571429
U8l76MT2Ej32cFKfFI24fA,145,37,0.627586206897,0.459459459459
b4C9E7vTJrOdkJQA86xYSg,96,25,0.6875,0.56
VexAJmqOClKzm8KbY7xs5g,121,31,0.545454545455,0.41935483871
PtCgclZd7N3GCXAf2YHF4Q,125,32,0.68,0.4375
nHsj0cHOiroAsmDfF50BtA,215,54,0.558139534884,0.537037037037
MvteA_wOszf3gffkM_CKDQ,86,22,0.709302325581,0.409090909091
9Ify25DK87s5_u2EhK0_Rg,121,31,0.661157024793,0.322580645161
nDBly08j5URmrHQ2JCbyiw,127,32,0.685039370079,0.375
Yw-Q_4QrwWffjnHWLvo4kw,231,58,0.532467532468,0.465517241379
LXWAXIeYFIdgd2JVPF-9qA,99,25,0.646464646465,0.48
sBIPFP5uX8BhGvDrgqHHog,108,27,0.611111111111,0.37037037037
q7MrNVt1FE23rwtWmPYWHg,176,45,0.636363636364,0.466666666667
qqtmFGhyyHc37coT4qJxaw,214,54,0.672897196262,0.518518518519
Jmfjq2QR2PmMBl7NOy2z9Q,89,23,0.685393258427,0.478260869565
eryLfrk7fabe8G1HPBkNAg,106,27,0.537735849057,0.666666666667
AnH84g9V10x41CXmCvcaFg,84,21,0.595238095238,0.333333333333
GubdNFoDAsiwE6bWIr97cQ,102,26,0.588235294118,0.269230769231
zC39vjBhod1eJZrv910AjA,89,23,0.595505617978,0.434782608696
wNqwKWaRjClmcKsoJJRFow,184,47,0.559782608696,0.595744680851
CAxfOP8lrKOggZSkCaXH6w,91,23,0.67032967033,0.478260869565
1uhipArheEVbwWyoAbKAGg,109,28,0.51376146789,0.285714285714
WWxCMDn8rVHIrIFoKRcRDg,80,21,0.5,0.619047619048
mqELWLgzXtcQDCxY60Xkyg,83,21,0.722891566265,0.761904761905
fl6oI21uXoxVMwfR6lFanQ,96,24,0.614583333333,0.708333333333
IkC2BKzADqgPlvaac5gRHg,136,35,0.573529411765,0.228571428571
So32N7bSbUd1RwhFtI6jTQ,173,44,0.479768786127,0.340909090909
yfRrC6MhxpIJ4-xMcrmk5Q,108,27,0.703703703704,0.407407407407
XTFE2ERq7YvaqGUgQYzVNA,91,23,0.67032967033,0.173913043478
XHkzCzmIAB3DnjQO7v6jww,256,64,0.6015625,0.53125
NXmA2esVKkg8T_5gBnLmQg,100,25,0.64,0.48
8WQubmP7G0NM3IyzyMnCEA,106,27,0.641509433962,0.518518518519
