user_id,X_train_rows,X_test_rows,train_accuracy,test_accuracy
CYHX8nnPoqclfWSsl1JWnA,168,42,0.517857142857,0.547619047619
5Wb9S2KRzavF19g6ATpWjA,176,44,0.727272727273,0.431818181818
M4MVVzNPZHiJdnNvWjL8VQ,235,59,0.612765957447,0.525423728814
tFyQbNbBQEyEc9oCr1pJUg,97,25,0.59793814433,0.48
kG8jkVFgOAOq6Ht6RvAjEQ,204,52,0.524509803922,0.423076923077
s9I4KMcrHKki44g_eTrYqQ,273,69,0.644688644689,0.550724637681
tmuVweJdPKDnZGnQOq2L2Q,121,31,0.578512396694,0.58064516129
ts7EG6Zv2zdMDg29nyqGfA,263,66,0.61216730038,0.530303030303
HOleI3jz1MLNUJ6cc1x0Pw,133,34,0.541353383459,0.294117647059
5mHPtvzOpfT_FUp6F-AJKw,120,30,0.725,0.533333333333
5jurzcmseabTOvZuj48bdA,108,28,0.537037037037,0.428571428571
-Gdjho_gZhgTXkYmSPy0qw,83,21,0.674698795181,0.52380952381
BCDRMjjM07Bp7Du2iZpg9w,128,32,0.609375,0.5
h7v_M_0-YVpSVZ2WD7FpAA,84,21,0.559523809524,0.285714285714
XKpt8Iqx2crVZvrdhuzJYg,137,35,0.63503649635,0.542857142857
59A-ZxUMOgIl2MAnySh-Aw,128,32,0.8046875,0.4375
dn9DSDp9CYCRffmL1voq6g,192,48,0.541666666667,0.4375
ifFTbGgwjXALO1PgMHzrTQ,284,71,0.62676056338,0.521126760563
L9-X4KASFfdhOeVeYSDgvA,132,34,0.590909090909,0.529411764706
xdl61MWMguYRSunH8CniQw,97,25,0.731958762887,0.76
5G0GcGQU7NaPghLBwWeL5w,105,27,0.657142857143,0.333333333333
0XRFyY8-dxmrDheFPpe8Sg,175,44,0.508571428571,0.386363636364
m0FMb8avBMr2E7wdUyhVzA,144,36,0.555555555556,0.388888888889
VD4E91XNSP8_B5fit__u8w,84,21,0.5,0.52380952381
EC2X5-sLpLZAXWvrCiMwDg,92,23,0.576086956522,0.478260869565
vE4TIv-AEsFalZ4faTRH-g,148,37,0.581081081081,0.486486486486
KJDymAcoPiW_vuqthGxfpQ,139,35,0.690647482014,0.514285714286
I9-qaI_sfTJzeG52WZMdkQ,92,23,0.576086956522,0.391304347826
9SZBVZ-mxebOVa1BlWFtWw,123,31,0.536585365854,0.41935483871
aK8shZb9dEQNyxk5ycfO2A,113,29,0.513274336283,0.48275862069
Mx-vxv_V-SQCe76w4RmUfA,238,60,0.571428571429,0.5
o5BtGc8Znv-oDYiUjlfMWQ,199,50,0.678391959799,0.38
VPXgY9lGJF3XC4ZpusxNuA,307,77,0.57328990228,0.337662337662
GzCK2q4opam7eeyqlUDywg,96,24,0.708333333333,0.0833333333333
Ps9ZNj0VkU7TO3yzi9f1SA,84,22,0.595238095238,0.272727272727
DOJM58OkGSsIdk2qCUZnLQ,86,22,0.56976744186,0.545454545455
kk05snSafuIFK0lsxoMNzA,84,22,0.654761904762,0.5
3KCu4c1IOZsUla9pqQc48A,184,46,0.548913043478,0.434782608696
gzJpPaHN-NXBkAZcZri3hw,101,26,0.693069306931,0.461538461538
HQEATnnZVrtamKvwyQrpHQ,89,23,0.651685393258,0.652173913043
5lq4LkrviYgQ4LJNsBYHcA,524,132,0.498091603053,0.424242424242
2AGGIi5EiVLM1XhBXaaAVw,112,29,0.714285714286,0.48275862069
mP7beJhlHro8e6zU_zwDRg,87,22,0.597701149425,0.5
ia1nTRAQEaFWv0cwADeK7g,624,157,0.541666666667,0.388535031847
0Ke0iSAPYi8hUVxLocAlYQ,107,27,0.663551401869,0.62962962963
p3ByTmxSRTgVde4IYMXySw,83,21,0.638554216867,0.428571428571
xfX5LfEnBUWb8iL3B4VqHg,110,28,0.618181818182,0.321428571429
_lmMNw0STDLEI1_qEro6Mg,108,27,0.537037037037,0.333333333333
DMhUSDM3UE2u5KFwtifnFQ,91,23,0.615384615385,0.217391304348
fIvDzLhs-cXbTKWp8P3eIA,90,23,0.588888888889,0.391304347826
mTKWYLN9PmqF7UflA7tnPQ,103,26,0.679611650485,0.730769230769
6XJfj4qjQlxjT-nPw4MSUQ,87,22,0.689655172414,0.454545454545
b55NYJJavY4rXXx8V3HaFQ,127,32,0.535433070866,0.46875
DJWC4idmjq_FmcOCbTljLw,109,28,0.587155963303,0.214285714286
-XkW4sYeXhvfoUXvTUL-gg,100,26,0.6,0.461538461538
3MefpVDMrX156wOTBGAygg,102,26,0.617647058824,0.461538461538
pzmzWFoVIKpuYYG_b9bgJQ,188,47,0.574468085106,0.510638297872
P2FD7E392y01VcBVWli6og,129,33,0.627906976744,0.575757575758
aTi0NVrcPJWbN6jAsJVcAw,92,23,0.75,0.391304347826
DfJ8B8T1fgNA6_ZT-aeUlQ,84,22,0.678571428571,0.227272727273
VDAbMc0V5R_cFjvxynXmig,91,23,0.582417582418,0.434782608696
eFxX1tSNLmVkAP9kNv2--Q,132,33,0.545454545455,0.272727272727
Tt88fGVlVMTGyQptdj4CBA,136,35,0.595588235294,0.514285714286
5ZAq0GToz7nSg89OMVVS5g,83,21,0.674698795181,0.428571428571
HjhR3u17OjxD4s8t3toTfg,108,28,0.601851851852,0.714285714286
bRIk0mT3GU51Zsrn2UpKIg,152,39,0.611842105263,0.487179487179
wC1CPV5bf--bDLtlhNSPLg,108,28,0.564814814815,0.571428571429
7_XwjOebd1temr3CaqGwpg,140,35,0.628571428571,0.314285714286
uMTxcOZEC27dYGt2krpfig,99,25,0.626262626263,0.36
5Bc6NNX86mHxu4kwfreTSw,112,28,0.625,0.535714285714
AirVzN1BVQBmq5zY0YMNYQ,118,30,0.669491525424,0.533333333333
VR_fkiVm9Yfz_OiDBrEapw,120,31,0.65,0.58064516129
sgkRdA1a1Vymdp83Qbikig,97,25,0.556701030928,0.44
6kp815UUjK--ukUjmDlSCQ,84,22,0.583333333333,0.181818181818
wCJbSEmMeZ0mAnJRQEyfCQ,108,28,0.638888888889,0.571428571429
K6MrbZeqKG35ZiucFfucvw,90,23,0.677777777778,0.478260869565
biifI-JRFI-2IfAA9TdZ-w,108,27,0.601851851852,0.555555555556
zbUpiea2aiJSKXjj2zQ5yw,193,49,0.715025906736,0.65306122449
L0DKh1DzPtoI0ZpvFrFLmQ,92,23,0.608695652174,0.565217391304
gk0l0y8CDCjdwGxHBe134g,125,32,0.616,0.375
V1qmCtP5bAat9CSRugNXZA,125,32,0.6,0.3125
Qx9MnE4R-g70HyF468O8dA,192,48,0.552083333333,0.333333333333
HZ3ItZ23xZHqjUjRIdPi7Q,85,22,0.529411764706,0.5
vF4B6eFdoDmyV_l7MLHMzw,89,23,0.573033707865,0.217391304348
Ry48Bta6spNowOkiMNC_xg,99,25,0.666666666667,0.68
_uL7OiQSfNsCd60DrAf7qQ,156,40,0.589743589744,0.525
Ul93T_U5jDh1FIIpiiTxuw,96,24,0.6875,0.541666666667
jKeaOrPyJ-dI9SNeVqrbww,84,22,0.607142857143,0.409090909091
D5J4mKahKvUBJUTWanZwdA,112,28,0.642857142857,0.392857142857
8l351svY2y1yX5LFm8H3vQ,247,62,0.635627530364,0.354838709677
vUBWg3dXVCDWvbGwWLrpbw,136,35,0.477941176471,0.2
RtXYLYuI5qReCOSqTGDXOQ,168,43,0.64880952381,0.441860465116
8VcHUYTP0W2uWTFm-WBJYw,101,26,0.613861386139,0.5
d0wJVf7Gv7v1B-HHYhxZtQ,229,58,0.497816593886,0.275862068966
RsUNADZTrJ5xFXVMXJC1MQ,116,30,0.784482758621,0.766666666667
1MKlJDkmyTilK9ZX0IVIKg,85,22,0.658823529412,0.681818181818
bCLFdVfkAiZ7t1xDskb66Q,184,47,0.663043478261,0.446808510638
GoymUzKqvET2QOZkIWZi9w,100,25,0.59,0.2
yuPBS3fak77lgwO_9SXVYQ,154,39,0.571428571429,0.435897435897
8T0evnkvRaTomru7ghPGeg,158,40,0.550632911392,0.425
Z6mx5OClrvg_C0xBW34kxA,117,30,0.632478632479,0.633333333333
bvu13GyOUwhEjPum2xjiqQ,135,34,0.57037037037,0.294117647059
ri0xJJElIs47Tm1xvn1dOA,101,26,0.722772277228,0.384615384615
6n1Gb-yHpw4ke0oSAFOOnQ,95,24,0.642105263158,0.5
vsXP832M0kOxKpfduD7dWw,196,50,0.566326530612,0.5
OPStKHloEOVxcBtFgkzh2A,212,53,0.509433962264,0.264150943396
E5qFR0RBQBoXx8FbrOkdbw,148,38,0.547297297297,0.368421052632
D1G8W0SgCbsKTv7cAqKcNg,167,42,0.610778443114,0.380952380952
jqVeTSin5GeRm0ceSg-PBA,136,35,0.544117647059,0.571428571429
gsdSJTKtaLtjynSD6hgQVw,124,31,0.637096774194,0.41935483871
kPn2nq3iudiSvOFmQj-dIg,93,24,0.623655913978,0.541666666667
z6qJ5ZJz979Mpv7eatTIHA,235,59,0.621276595745,0.610169491525
diDUDx82VePOC1hObkHwMw,156,40,0.583333333333,0.575
WDWFOxsZrKC8kT2LBQ3BZg,194,49,0.603092783505,0.469387755102
Yz5sgWyDo8EmWQThEUPQXA,180,45,0.588888888889,0.4
4p-qAdc_ZLXfieNwaZGNGA,244,61,0.598360655738,0.590163934426
c5c71DTe1_lvxRv7lgdytw,108,28,0.712962962963,0.428571428571
HOaWRV72ZQs0me1geSqBzg,212,54,0.608490566038,0.407407407407
waD2euOMPTnTzQ0thq3H6Q,107,27,0.532710280374,0.407407407407
Cw3UMmYeqqx1u4HIWaWw3w,108,27,0.685185185185,0.407407407407
23zYCcnqfru5jdxnTqjgDg,131,33,0.534351145038,0.515151515152
ZhDUVCThOzw5LwVQ4sR59A,85,22,0.611764705882,0.454545454545
thdVzCfKx-DV0zYWqId3pw,225,57,0.595555555556,0.40350877193
WsycMES2F1OZJatnO9JMzQ,115,29,0.608695652174,0.413793103448
8GPJ4VUxbKMhrT3V3Ql8CQ,90,23,0.711111111111,0.652173913043
RyX1dtn2eACiehBSj7rxEw,159,40,0.566037735849,0.625
562yN3nT7OWj1HDEzBjyrA,104,27,0.663461538462,0.296296296296
PShy2RYNadDUhJf4ErOJ7w,220,56,0.481818181818,0.446428571429
6ds42aOAl7dGgZraeAlByQ,101,26,0.732673267327,0.269230769231
ajYMtA6UN8nn9Dz7nFbLdg,91,23,0.659340659341,0.391304347826
FbdB9KXyuvT8rC_zmqRSuQ,176,44,0.755681818182,0.659090909091
AekI5EGgoYTFKecU3I0jfA,116,30,0.508620689655,0.233333333333
VhI6xyylcAxi0wOy2HOX3w,419,105,0.615751789976,0.504761904762
nQlVAsx3OT38pn6feoQGIg,98,25,0.642857142857,0.52
faVvuyxRutEkKX1hK1GuQA,118,30,0.635593220339,0.466666666667
LN4cXKGPaGMDHm4nP9Idtg,145,37,0.627586206897,0.378378378378
Xzl3sw1hZya3_e2niAqxZw,129,33,0.643410852713,0.484848484848
huKYBfeFtYCOWs4I-GESSw,140,35,0.65,0.4
m7vtKWpZ9wdEQ95wJxrMrg,314,79,0.68152866242,0.544303797468
t7Q29WBtZOY7kqDMKKWmhQ,91,23,0.593406593407,0.478260869565
v2UqlUHA8d3lgTIby0CCFQ,96,24,0.645833333333,0.333333333333
hWD_PTfJUXjIYb1UJ0wNFg,164,41,0.670731707317,0.585365853659
Zuqri2nyntU1bzfDaFU_fw,164,42,0.646341463415,0.47619047619
IrzHAVpjBUSLnnrY5jG2OQ,118,30,0.677966101695,0.366666666667
IDHrwv_RCildFvmfWTkj5Q,116,30,0.663793103448,0.433333333333
aYhKsAUQaaRGgdgcZC5XAw,86,22,0.604651162791,0.272727272727
wGWFzdgnSEe7C6UjoW8Q3g,100,25,0.61,0.52
NNdfPF-UhvLB8FxbsuSC5A,142,36,0.598591549296,0.583333333333
A99dyhEqcd_yXKPfBWeZHA,148,37,0.594594594595,0.621621621622
-F32Vl8Rk4dwsmk0f2wRIw,127,32,0.574803149606,0.40625
sfJP6W0E_JThj5eXLBd6pA,131,33,0.740458015267,0.606060606061
IjafRfMSAQpInLlw-Vi0Cg,164,42,0.579268292683,0.380952380952
sPEFql7fLp0oouFxnooGpQ,83,21,0.578313253012,0.238095238095
6nlkNTpTcVdZJomx6MbeQw,126,32,0.626984126984,0.40625
uZbTb-u-GVjTa2gtQfry5g,609,153,0.688013136289,0.56862745098
57tPrvg7i2R3QjsxTiY-Xg,93,24,0.655913978495,0.166666666667
nqs6Avj7bfyavMUHO0XVBg,97,25,0.721649484536,0.56
YslVzCJPQoeOwqnYduJlyQ,144,36,0.743055555556,0.611111111111
ca2Sa9Enqg2GlWFQ95p8bw,84,21,0.642857142857,0.428571428571
ovzXqT-2ZBaKX282t8WrIg,119,30,0.613445378151,0.233333333333
4_YfcfHkCem1onJFkItxjA,170,43,0.588235294118,0.325581395349
90a6z--_CUrl84aCzZyPsg,485,122,0.624742268041,0.524590163934
Ofxlhi_HKp7myFDpwg9aIA,90,23,0.633333333333,0.347826086957
mDS8rlDOcgRT3PMHGz3tug,196,49,0.632653061224,0.448979591837
15hgXJBIBbBMEByP-JcHeA,96,24,0.666666666667,0.541666666667
8cJ-n5BEb1LAR0qFM9zrxg,88,22,0.636363636364,0.545454545455
KtNT8biTJlbAFh-APgO7-w,112,28,0.589285714286,0.357142857143
IGkoathSlJmIOBDGo9vUZg,116,30,0.629310344828,0.5
PRza-zOFj3Hog3-B2tiMog,89,23,0.707865168539,0.347826086957
NAohdbmsThewbeUkMMBohg,104,26,0.625,0.307692307692
MIvCXHgE_vcKz7lYS5FPvg,106,27,0.566037735849,0.37037037037
vI7wZxTprpMl2fj_IHU3iQ,190,48,0.610526315789,0.416666666667
yhZxCcGyhltqsJN6foL_Wg,93,24,0.623655913978,0.291666666667
LK1POYLdvIBWzbqDxaxKRg,90,23,0.711111111111,0.391304347826
NESzjLpjWixicUlFd5Oxtw,83,21,0.650602409639,0.380952380952
ieaT3v0coUNrSqVgY342cw,109,28,0.605504587156,0.321428571429
wUEp87FqOB9ew27Iz6zk_w,190,48,0.647368421053,0.458333333333
SNBJb9xiaRJ0ohHhugwn_g,88,22,0.636363636364,0.409090909091
_JJgknodFeeqOW2e9a3kKw,83,21,0.614457831325,0.380952380952
zdPRXhhJNCiCOgWQwoPlpg,165,42,0.618181818182,0.404761904762
5MhbO-FbPPRkM1G9oZsdOQ,100,25,0.54,0.48
h4RkUrmcsMc0VTUCdaY4_g,191,48,0.696335078534,0.625
nYfpquFWxQC342RenTI3rA,85,22,0.682352941176,0.454545454545
5WbQVsNME0Xr_SQX8JnBxA,81,21,0.679012345679,0.571428571429
rotKO3R8h23YbiLFaZ-BLg,140,36,0.635714285714,0.611111111111
4P1AfdABykulRK6C-ww4sw,142,36,0.591549295775,0.444444444444
hdZ3rlgFXctCOUhzoOebvA,132,34,0.704545454545,0.588235294118
mgViQiuQG_3d2CmLTNW9rA,148,37,0.641891891892,0.486486486486
8p4at4zdzCpueAmSBaorZA,223,56,0.569506726457,0.5
u1fxUYcCZsiazNmczJh0hQ,88,22,0.681818181818,0.5
Wh5pL_iTBOj3R4W7cJWEkw,94,24,0.531914893617,0.291666666667
jE5xVugujSaskAoh2DRx3Q,85,22,0.694117647059,0.318181818182
EQXgqA7jGO81EoPImGFexQ,88,22,0.613636363636,0.318181818182
e3RgGXBrk9BZ4utixycubA,165,42,0.672727272727,0.52380952381
esomNneHvsEv91MmraM5ug,87,22,0.551724137931,0.545454545455
fHv7k5vWd6ryt8jH4J3teg,114,29,0.561403508772,0.310344827586
mMBnc8qfuk0cMm9HAui2FA,108,27,0.685185185185,0.518518518519
k5p3YP1ZjCa8ZS3xqXgBug,419,105,0.520286396181,0.409523809524
Al_lV54KFnRgAqDO-qVIuw,89,23,0.61797752809,0.478260869565
ST8Yzlk2MqKlcaLqL2djBg,242,61,0.599173553719,0.360655737705
tn0EqWiKmv_wogIQvarX4A,93,24,0.698924731183,0.375
iQTOwoJxHobk4kidfUIW9Q,122,31,0.581967213115,0.548387096774
PRcfYRZGxTPFQgFqpnvp0Q,99,25,0.707070707071,0.36
xZvRLPJ1ixhFVomkXSfXAw,98,25,0.663265306122,0.4
o64IkZLYluCHlDtWzQE71Q,81,21,0.679012345679,0.428571428571
i8KMQX7nekLSCzb_DVb6yA,323,81,0.551083591331,0.493827160494
1zGcOYTiFxp03Szen7ue4Q,96,24,0.65625,0.416666666667
rLtl8ZkDX5vH5nAx9C3q5Q,241,61,0.55601659751,0.459016393443
y7sq26EXGz7XG7DSo8TOuQ,155,39,0.625806451613,0.615384615385
KmZ9l-NoWdJJ3CG_euUJRA,116,29,0.698275862069,0.51724137931
crHk39O5I5ZEpzNQz6XgAw,88,23,0.636363636364,0.173913043478
jHiDhITbHSP799pPKWpYPg,92,23,0.728260869565,0.695652173913
2oZFY9YSOAAPWBDchOO2SQ,100,26,0.68,0.730769230769
60i9h-gPKH1f0YC_bZXDhg,147,37,0.571428571429,0.594594594595
pv82zTlB5Txsu2Pusu__FA,116,29,0.689655172414,0.413793103448
CvMVd31cnTfzMUsHDXm4zQ,229,58,0.663755458515,0.637931034483
gIIBI2Zw6_Yr8GYRNWvJsw,85,22,0.552941176471,0.227272727273
fPHLPrymsyb6WSFFKoMrTQ,87,22,0.574712643678,0.409090909091
aThkIdpPnim8OLES1WVvgA,88,23,0.636363636364,0.260869565217
7C-jyTrOX-iJ-MrSJuh-8A,135,34,0.562962962963,0.235294117647
VzAHWXVOIqylfCtIRXwU9w,139,35,0.63309352518,0.371428571429
eq4kyAL7OXsnTxuX5PSlqQ,86,22,0.639534883721,0.5
q52MsUgJnVP644LNV1vohg,106,27,0.566037735849,0.481481481481
5fA4DHiyqq94VS1EZwjHGg,109,28,0.633027522936,0.428571428571
UnGPr6ZnGe9YOSZRopnS5g,119,30,0.663865546218,0.466666666667
kpbhy1zPewGDmdNfNqQp-g,202,51,0.594059405941,0.490196078431
Eshh2wcI4SHdj9UJ024xyg,143,36,0.734265734266,0.527777777778
I1WILQ2Ok1U8igHUE9iIdQ,90,23,0.533333333333,0.434782608696
jINbhO0tD7505n_FxmOnhQ,82,21,0.658536585366,0.47619047619
FcUVfATxARfURHfZq1DNTg,216,55,0.578703703704,0.490909090909
3JjTFuCy2x-luFlanyZHJw,96,24,0.625,0.5
R4Ax3btoJ6qLXhqq6J50VQ,91,23,0.714285714286,0.434782608696
Yo6WTjxu9mnitbm4639owA,159,40,0.792452830189,0.675
v6CGBT0OoLRht9dzo7vaXg,92,23,0.597826086957,0.260869565217
wx12_24dFiL1Pc0H_PygLw,308,78,0.659090909091,0.474358974359
n0GH-IAovki1Zm6bA2fCrg,173,44,0.549132947977,0.386363636364
Zwtx7FLZcK5F2P0-Tz8mHg,128,33,0.609375,0.484848484848
_jjIaczpcVDpHlH6l334rQ,81,21,0.654320987654,0.380952380952
lQH-a4F0MNgjaOBb8c9j_g,94,24,0.776595744681,0.583333333333
2pxcprc3GGAeI_RM88-Cgw,213,54,0.56338028169,0.259259259259
rO3WEI9L-_deUR9-JHuNQw,160,41,0.55625,0.243902439024
DEc_48vZ1s70k-wfYUA2qg,84,21,0.52380952381,0.47619047619
GFbcceXZn6CjcEJfiqgHqA,98,25,0.724489795918,0.52
VsGlXCCjzsKyuel6Gpu-7A,100,26,0.65,0.307692307692
xV1hf20ZFDSoaMZmwLoHNg,222,56,0.581081081081,0.392857142857
OAd-vbR_POac1zHtu-Y2Zg,376,94,0.590425531915,0.627659574468
qXLte7ikUM-__NHU5RaUgg,126,32,0.68253968254,0.3125
2-uR7a5losM7P_PAZdws3A,83,21,0.722891566265,0.619047619048
GMtILOfAHXUMrfMgLPG0gg,88,22,0.738636363636,0.363636363636
k4E-5_jhjRB43Sm__QUgTQ,106,27,0.594339622642,0.444444444444
T3ISRzQ1fQPkUANyokIgAw,120,30,0.633333333333,0.3
fzu9zwLQJBW8RqoqADOXiw,80,21,0.675,0.47619047619
MWt24-6bfv_OHLKhwMQ0Tw,166,42,0.584337349398,0.380952380952
vUWfWfGW6L_DVKHk6I5YYQ,86,22,0.639534883721,0.318181818182
-DRza4wuHHWfQx5HcG6qaw,95,24,0.663157894737,0.625
GL8QryVyVRgxKpKjIoW_ig,85,22,0.682352941176,0.5
PM2jXrlVzik1jDwwahLJJQ,278,70,0.643884892086,0.557142857143
JySNI9tIhmFFtUorc4zkwg,83,21,0.819277108434,0.380952380952
OQMOgqS1NFIyAW4i66iDYA,97,25,0.567010309278,0.24
UEYmdOJORe0vD0H0i5PyMg,139,35,0.58273381295,0.371428571429
E2DYTWOVSptFJqM7jckPpg,104,27,0.625,0.407407407407
D5G8KP_W0STCrdBwY4PtSQ,94,24,0.648936170213,0.541666666667
DtTuVmtooVyMnGhwPrzLww,115,29,0.608695652174,0.689655172414
Sjp6EYsqzdlTvymER6wBfg,108,28,0.592592592593,0.321428571429
Wuo1WKSgEt42fY7NxXcJYw,134,34,0.626865671642,0.411764705882
fUs5XxOR82Hfrnyl4wi2QQ,94,24,0.691489361702,0.333333333333
9hAxvoUVMD4IZWNEb-BuAg,92,24,0.608695652174,0.458333333333
LfnB4N7SVSAIPOM3If_kDA,93,24,0.602150537634,0.416666666667
-LwMcDDqZvh52YyEUTTCJg,91,23,0.571428571429,0.217391304348
MnDHJvePh4cWMrBgOp0_Ig,88,22,0.602272727273,0.409090909091
R-5E6dfIlilS3YTPNcdnSA,149,38,0.563758389262,0.394736842105
qABKRj1ggJmtvrL9FMFtuA,116,29,0.551724137931,0.344827586207
7dv_YsbEgxXj7AnrizdfBQ,236,59,0.601694915254,0.508474576271
tXhlRAnR3_GoWvewfQni4Q,84,21,0.666666666667,0.333333333333
N7wNlo3_EaHUWHiFDyGh5g,262,66,0.63358778626,0.515151515152
HY9qpAamqLXFoa7xMwNntg,82,21,0.548780487805,0.333333333333
8ED8BPCXKXZnGsVMyl5Bhw,125,32,0.624,0.59375
SKyMDoDYuPvdy15zOkdeyA,127,32,0.653543307087,0.4375
o9XGClSBzCsQxbcCzTPdnQ,91,23,0.67032967033,0.565217391304
Qe1l1ln6bf_pcWUUuLswFA,158,40,0.53164556962,0.35
Y-nr6eaHwP3HF1jV4JKDJw,94,24,0.627659574468,0.458333333333
Xm8HXE1JHqscXe5BKf0GFQ,124,32,0.556451612903,0.34375
ky9pQ8AKufvZ63IxR41jGg,128,32,0.625,0.5
-ZOyUKJ8d30debwzj1FN7g,103,26,0.708737864078,0.307692307692
PV5voYSD43Cn_3gHmxG7DA,528,133,0.554924242424,0.458646616541
p7dvahRPZIWL7T6pFA_0dg,360,91,0.552777777778,0.417582417582
kK5VWC-oHO4idNsyF-bzvw,103,26,0.699029126214,0.423076923077
aLTl_OkLo0BFRxdz1n6sYA,91,23,0.593406593407,0.434782608696
MLNXzph9nlCXGiSuv5G5Yg,152,38,0.552631578947,0.447368421053
iBB1TXnAL_PKHWTXzv2Trg,87,22,0.609195402299,0.272727272727
_HUIMR7GGGA_68xI8UjAOQ,120,31,0.558333333333,0.41935483871
Ly72PZoHkGZUVWgLH8W2-A,92,24,0.673913043478,0.416666666667
W9ZG5q-QIblXYeHgaPS5Uw,82,21,0.621951219512,0.428571428571
XpxK7cAT4R3wQjHOZccasw,272,68,0.569852941176,0.426470588235
szbTVEtATfn8f9GxbGGO5w,85,22,0.564705882353,0.409090909091
jLadSL623Ca5iDcIHK676Q,88,22,0.738636363636,0.409090909091
rL3dPeKDTybG_ct9OCXGAA,99,25,0.616161616162,0.56
Pk5T0OFCbl8mIKkKYyglWQ,87,22,0.436781609195,0.136363636364
PXAIu1h0kt2rqwYbup7NjQ,92,23,0.641304347826,0.260869565217
dFSg9ZUwdvXO1c1ZACgZzA,116,29,0.672413793103,0.586206896552
WdzFfqEoVWqh8bp9mkzPfA,180,46,0.555555555556,0.282608695652
WMTm9HHRA3EewoxTX1Gleg,83,21,0.674698795181,0.47619047619
lC0KGXmIhyjzghBUlVnkhQ,180,45,0.633333333333,0.555555555556
WdmtUMK0xUZrc5YJcNP9xQ,89,23,0.685393258427,0.608695652174
PpkKVodWC0sdn74TbHQLzA,183,46,0.655737704918,0.565217391304
JMbi-CAlDGPEUdP_l_Il1g,178,45,0.629213483146,0.555555555556
8Fhyi6U9-3OZC0j8DY3TPQ,91,23,0.659340659341,0.652173913043
Q5qn0BUEsAHoidP6wUzuSw,91,23,0.648351648352,0.260869565217
7zDqr2I0-xpw9HF5Ha54cA,132,34,0.560606060606,0.235294117647
5E193w76Qlhoi1gkyakW2A,88,22,0.613636363636,0.409090909091
bMpF5OPrf916Y0Gu13VIMg,80,21,0.725,0.571428571429
0oRtnPHtvZIE1UNxCDDTPw,115,29,0.626086956522,0.413793103448
9uaXGnqYUvll_Z7ZyWN-gw,81,21,0.641975308642,0.333333333333
cUjy7cqOxoqq5l7XrNx4BA,169,43,0.550295857988,0.395348837209
3Zi1udoY2iT9s8Q3X6tgZQ,89,23,0.629213483146,0.347826086957
cBJqlNzyoJFak3_XRe2bvw,139,35,0.575539568345,0.228571428571
QP-MdjpUFejr9apuAWcfQg,97,25,0.639175257732,0.52
KCQUgDM3vNuB5xn4ZXVo-A,125,32,0.664,0.6875
pohOrw04qI6sIX07ZpuIGQ,119,30,0.546218487395,0.3
3YaqDLm0lAXCvTrnN3BqMg,84,22,0.714285714286,0.636363636364
DLu1Bum8EXNE62xno-v0VA,123,31,0.617886178862,0.41935483871
glRXVWWD6x1EZKfjJawTOg,509,128,0.656188605108,0.5625
7GC9fVWKa4a1ZmBGLH6Uww,166,42,0.584337349398,0.214285714286
sovduOweKgPFAwA-MmmtzA,208,52,0.576923076923,0.403846153846
oRA5ppvW0wMnMeCWpDYo7A,98,25,0.612244897959,0.56
Syc4pbEkL3bbzjO4X4HhQw,98,25,0.530612244898,0.44
LusAw6vTDC7KAfbuClMReA,308,78,0.659090909091,0.602564102564
